language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
ES,haber,Indicativo,Pretérito perfecto simple,nosotros,hubimos,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito perfecto simple,vosotros,hubisteis,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito perfecto simple,ellos,hubieron,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito pluscuamperfecto,yo,había habido,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito pluscuamperfecto,tú,habías habido,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito pluscuamperfecto,él,había habido,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos habido,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais habido,1,reviewed,lexical haber uncommon; full paradigm kept
ES,haber,Indicativo,Pretérito pluscuamperfecto,ellos,habían habido,1,reviewed,lexical haber uncommon; full paradigm kept
ES,hacer,Indicativo,Presente,yo,hago,1,reviewed,
ES,hacer,Indicativo,Presente,tú,haces,1,reviewed,
ES,hacer,Indicativo,Presente,él,hace,1,reviewed,
ES,hacer,Indicativo,Presente,nosotros,hacemos,1,reviewed,
ES,hacer,Indicativo,Presente,vosotros,hacéis,1,reviewed,
ES,hacer,Indicativo,Presente,ellos,hacen,1,reviewed,
ES,hacer,Indicativo,Futuro,yo,haré,1,reviewed,
ES,hacer,Indicativo,Futuro,tú,harás,1,reviewed,
ES,hacer,Indicativo,Futuro,él,hará,1,reviewed,
ES,hacer,Indicativo,Futuro,nosotros,haremos,1,reviewed,
ES,hacer,Indicativo,Futuro,vosotros,haréis,1,reviewed,
ES,hacer,Indicativo,Futuro,ellos,harán,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto compuesto,yo,he hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto compuesto,tú,has hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto compuesto,él,ha hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto compuesto,nosotros,hemos hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto compuesto,vosotros,habéis hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto compuesto,ellos,han hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito imperfecto,yo,hacía,1,reviewed,
ES,hacer,Indicativo,Pretérito imperfecto,tú,hacías,1,reviewed,
ES,hacer,Indicativo,Pretérito imperfecto,él,hacía,1,reviewed,
ES,hacer,Indicativo,Pretérito imperfecto,nosotros,hacíamos,1,reviewed,
ES,hacer,Indicativo,Pretérito imperfecto,vosotros,hacíais,1,reviewed,
ES,hacer,Indicativo,Pretérito imperfecto,ellos,hacían,1,reviewed,
ES,hacer,Condicional,Condicional,yo,haría,1,reviewed,
ES,hacer,Condicional,Condicional,tú,harías,1,reviewed,
ES,hacer,Condicional,Condicional,él,haría,1,reviewed,
ES,hacer,Condicional,Condicional,nosotros,haríamos,1,reviewed,
ES,hacer,Condicional,Condicional,vosotros,haríais,1,reviewed,
ES,hacer,Condicional,Condicional,ellos,harían,1,reviewed,
ES,hacer,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,hacer,Imperativo,Imperativo,tú,haz,1,reviewed,
ES,hacer,Imperativo,Imperativo,él,haga,1,reviewed,
ES,hacer,Imperativo,Imperativo,nosotros,hagamos,1,reviewed,
ES,hacer,Imperativo,Imperativo,vosotros,haced,1,reviewed,
ES,hacer,Imperativo,Imperativo,ellos,hagan,1,reviewed,
ES,hacer,Indicativo,Futuro perfecto,yo,habré hecho,1,reviewed,
ES,hacer,Indicativo,Futuro perfecto,tú,habrás hecho,1,reviewed,
ES,hacer,Indicativo,Futuro perfecto,él,habrá hecho,1,reviewed,
ES,hacer,Indicativo,Futuro perfecto,nosotros,habremos hecho,1,reviewed,
ES,hacer,Indicativo,Futuro perfecto,vosotros,habréis hecho,1,reviewed,
ES,hacer,Indicativo,Futuro perfecto,ellos,habrán hecho,1,reviewed,
ES,hacer,Subjuntivo,Subjuntivo presente,yo,haga,1,reviewed,
ES,hacer,Subjuntivo,Subjuntivo presente,tú,hagas,1,reviewed,
ES,hacer,Subjuntivo,Subjuntivo presente,él,haga,1,reviewed,
ES,hacer,Subjuntivo,Subjuntivo presente,nosotros,hagamos,1,reviewed,
ES,hacer,Subjuntivo,Subjuntivo presente,vosotros,hagáis,1,reviewed,
ES,hacer,Subjuntivo,Subjuntivo presente,ellos,hagan,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto simple,yo,hice,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto simple,tú,hiciste,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto simple,él,hizo,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto simple,nosotros,hicimos,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto simple,vosotros,hicisteis,1,reviewed,
ES,hacer,Indicativo,Pretérito perfecto simple,ellos,hicieron,1,reviewed,
ES,hacer,Indicativo,Pretérito pluscuamperfecto,yo,había hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito pluscuamperfecto,tú,habías hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito pluscuamperfecto,él,había hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais hecho,1,reviewed,
ES,hacer,Indicativo,Pretérito pluscuamperfecto,ellos,habían hecho,1,reviewed,
ES,decir,Indicativo,Presente,yo,digo,1,reviewed,
ES,decir,Indicativo,Presente,tú,dices,1,reviewed,
ES,decir,Indicativo,Presente,él,dice,1,reviewed,
ES,decir,Indicativo,Presente,nosotros,decimos,1,reviewed,
ES,decir,Indicativo,Presente,vosotros,decís,1,reviewed,
ES,decir,Indicativo,Presente,ellos,dicen,1,reviewed,
ES,decir,Indicativo,Futuro,yo,diré,1,reviewed,
ES,decir,Indicativo,Futuro,tú,dirás,1,reviewed,
ES,decir,Indicativo,Futuro,él,dirá,1,reviewed,
ES,decir,Indicativo,Futuro,nosotros,diremos,1,reviewed,
ES,decir,Indicativo,Futuro,vosotros,diréis,1,reviewed,
ES,decir,Indicativo,Futuro,ellos,dirán,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto compuesto,yo,he dicho,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto compuesto,tú,has dicho,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto compuesto,él,ha dicho,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto compuesto,nosotros,hemos dicho,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto compuesto,vosotros,habéis dicho,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto compuesto,ellos,han dicho,1,reviewed,
ES,decir,Indicativo,Pretérito imperfecto,yo,decía,1,reviewed,
ES,decir,Indicativo,Pretérito imperfecto,tú,decías,1,reviewed,
ES,decir,Indicativo,Pretérito imperfecto,él,decía,1,reviewed,
ES,decir,Indicativo,Pretérito imperfecto,nosotros,decíamos,1,reviewed,
ES,decir,Indicativo,Pretérito imperfecto,vosotros,decíais,1,reviewed,
ES,decir,Indicativo,Pretérito imperfecto,ellos,decían,1,reviewed,
ES,decir,Condicional,Condicional,yo,diría,1,reviewed,
ES,decir,Condicional,Condicional,tú,dirías,1,reviewed,
ES,decir,Condicional,Condicional,él,diría,1,reviewed,
ES,decir,Condicional,Condicional,nosotros,diríamos,1,reviewed,
ES,decir,Condicional,Condicional,vosotros,diríais,1,reviewed,
ES,decir,Condicional,Condicional,ellos,dirían,1,reviewed,
ES,decir,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,decir,Imperativo,Imperativo,tú,di,1,reviewed,
ES,decir,Imperativo,Imperativo,él,diga,1,reviewed,
ES,decir,Imperativo,Imperativo,nosotros,digamos,1,reviewed,
ES,decir,Imperativo,Imperativo,vosotros,decid,1,reviewed,
ES,decir,Imperativo,Imperativo,ellos,digan,1,reviewed,
ES,decir,Indicativo,Futuro perfecto,yo,habré dicho,1,reviewed,
ES,decir,Indicativo,Futuro perfecto,tú,habrás dicho,1,reviewed,
ES,decir,Indicativo,Futuro perfecto,él,habrá dicho,1,reviewed,
ES,decir,Indicativo,Futuro perfecto,nosotros,habremos dicho,1,reviewed,
ES,decir,Indicativo,Futuro perfecto,vosotros,habréis dicho,1,reviewed,
ES,decir,Indicativo,Futuro perfecto,ellos,habrán dicho,1,reviewed,
ES,decir,Subjuntivo,Subjuntivo presente,yo,diga,1,reviewed,
ES,decir,Subjuntivo,Subjuntivo presente,tú,digas,1,reviewed,
ES,decir,Subjuntivo,Subjuntivo presente,él,diga,1,reviewed,
ES,decir,Subjuntivo,Subjuntivo presente,nosotros,digamos,1,reviewed,
ES,decir,Subjuntivo,Subjuntivo presente,vosotros,digáis,1,reviewed,
ES,decir,Subjuntivo,Subjuntivo presente,ellos,digan,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto simple,yo,dije,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto simple,tú,dijiste,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto simple,él,dijo,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto simple,nosotros,dijimos,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto simple,vosotros,dijisteis,1,reviewed,
ES,decir,Indicativo,Pretérito perfecto simple,ellos,dijeron,1,reviewed,
ES,decir,Indicativo,Pretérito pluscuamperfecto,yo,había dicho,1,reviewed,
ES,decir,Indicativo,Pretérito pluscuamperfecto,tú,habías dicho,1,reviewed,
ES,decir,Indicativo,Pretérito pluscuamperfecto,él,había dicho,1,reviewed,
ES,decir,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos dicho,1,reviewed,
ES,decir,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais dicho,1,reviewed,
ES,decir,Indicativo,Pretérito pluscuamperfecto,ellos,habían dicho,1,reviewed,
ES,ver,Indicativo,Presente,yo,veo,1,reviewed,
ES,ver,Indicativo,Presente,tú,ves,1,reviewed,
ES,ver,Indicativo,Presente,él,ve,1,reviewed,
ES,ver,Indicativo,Presente,nosotros,vemos,1,reviewed,
ES,ver,Indicativo,Presente,vosotros,veis,1,reviewed,
ES,ver,Indicativo,Presente,ellos,ven,1,reviewed,
ES,ver,Indicativo,Futuro,yo,veré,1,reviewed,
ES,ver,Indicativo,Futuro,tú,verás,1,reviewed,
ES,ver,Indicativo,Futuro,él,verá,1,reviewed,
ES,ver,Indicativo,Futuro,nosotros,veremos,1,reviewed,
ES,ver,Indicativo,Futuro,vosotros,veréis,1,reviewed,
ES,ver,Indicativo,Futuro,ellos,verán,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto compuesto,yo,he visto,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto compuesto,tú,has visto,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto compuesto,él,ha visto,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto compuesto,nosotros,hemos visto,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto compuesto,vosotros,habéis visto,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto compuesto,ellos,han visto,1,reviewed,
ES,ver,Indicativo,Pretérito imperfecto,yo,veía,1,reviewed,
ES,ver,Indicativo,Pretérito imperfecto,tú,veías,1,reviewed,
ES,ver,Indicativo,Pretérito imperfecto,él,veía,1,reviewed,
ES,ver,Indicativo,Pretérito imperfecto,nosotros,veíamos,1,reviewed,
ES,ver,Indicativo,Pretérito imperfecto,vosotros,veíais,1,reviewed,
ES,ver,Indicativo,Pretérito imperfecto,ellos,veían,1,reviewed,
ES,ver,Condicional,Condicional,yo,vería,1,reviewed,
ES,ver,Condicional,Condicional,tú,verías,1,reviewed,
ES,ver,Condicional,Condicional,él,vería,1,reviewed,
ES,ver,Condicional,Condicional,nosotros,veríamos,1,reviewed,
ES,ver,Condicional,Condicional,vosotros,veríais,1,reviewed,
ES,ver,Condicional,Condicional,ellos,verían,1,reviewed,
ES,ver,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,ver,Imperativo,Imperativo,tú,ve,1,reviewed,
ES,ver,Imperativo,Imperativo,él,vea,1,reviewed,
ES,ver,Imperativo,Imperativo,nosotros,veamos,1,reviewed,
ES,ver,Imperativo,Imperativo,vosotros,ved,1,reviewed,
ES,ver,Imperativo,Imperativo,ellos,vean,1,reviewed,
ES,ver,Indicativo,Futuro perfecto,yo,habré visto,1,reviewed,
ES,ver,Indicativo,Futuro perfecto,tú,habrás visto,1,reviewed,
ES,ver,Indicativo,Futuro perfecto,él,habrá visto,1,reviewed,
ES,ver,Indicativo,Futuro perfecto,nosotros,habremos visto,1,reviewed,
ES,ver,Indicativo,Futuro perfecto,vosotros,habréis visto,1,reviewed,
ES,ver,Indicativo,Futuro perfecto,ellos,habrán visto,1,reviewed,
ES,ver,Subjuntivo,Subjuntivo presente,yo,vea,1,reviewed,
ES,ver,Subjuntivo,Subjuntivo presente,tú,veas,1,reviewed,
ES,ver,Subjuntivo,Subjuntivo presente,él,vea,1,reviewed,
ES,ver,Subjuntivo,Subjuntivo presente,nosotros,veamos,1,reviewed,
ES,ver,Subjuntivo,Subjuntivo presente,vosotros,veáis,1,reviewed,
ES,ver,Subjuntivo,Subjuntivo presente,ellos,vean,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto simple,yo,vi,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto simple,tú,viste,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto simple,él,vio,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto simple,nosotros,vimos,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto simple,vosotros,visteis,1,reviewed,
ES,ver,Indicativo,Pretérito perfecto simple,ellos,vieron,1,reviewed,
ES,ver,Indicativo,Pretérito pluscuamperfecto,yo,había visto,1,reviewed,
ES,ver,Indicativo,Pretérito pluscuamperfecto,tú,habías visto,1,reviewed,
ES,ver,Indicativo,Pretérito pluscuamperfecto,él,había visto,1,reviewed,
ES,ver,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos visto,1,reviewed,
ES,ver,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais visto,1,reviewed,
ES,ver,Indicativo,Pretérito pluscuamperfecto,ellos,habían visto,1,reviewed,
ES,tomar,Indicativo,Presente,yo,tomo,1,reviewed,
ES,tomar,Indicativo,Presente,tú,tomas,1,reviewed,
ES,tomar,Indicativo,Presente,él,toma,1,reviewed,
ES,tomar,Indicativo,Presente,nosotros,tomamos,1,reviewed,
ES,tomar,Indicativo,Presente,vosotros,tomáis,1,reviewed,
ES,tomar,Indicativo,Presente,ellos,toman,1,reviewed,
ES,tomar,Indicativo,Futuro,yo,tomaré,1,reviewed,
ES,tomar,Indicativo,Futuro,tú,tomarás,1,reviewed,
ES,tomar,Indicativo,Futuro,él,tomará,1,reviewed,
ES,tomar,Indicativo,Futuro,nosotros,tomaremos,1,reviewed,
ES,tomar,Indicativo,Futuro,vosotros,tomaréis,1,reviewed,
ES,tomar,Indicativo,Futuro,ellos,tomarán,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto compuesto,yo,he tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto compuesto,tú,has tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto compuesto,él,ha tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto compuesto,nosotros,hemos tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto compuesto,vosotros,habéis tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto compuesto,ellos,han tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito imperfecto,yo,tomaba,1,reviewed,
ES,tomar,Indicativo,Pretérito imperfecto,tú,tomabas,1,reviewed,
ES,tomar,Indicativo,Pretérito imperfecto,él,tomaba,1,reviewed,
ES,tomar,Indicativo,Pretérito imperfecto,nosotros,tomábamos,1,reviewed,
ES,tomar,Indicativo,Pretérito imperfecto,vosotros,tomabais,1,reviewed,
ES,tomar,Indicativo,Pretérito imperfecto,ellos,tomaban,1,reviewed,
ES,tomar,Condicional,Condicional,yo,tomaría,1,reviewed,
ES,tomar,Condicional,Condicional,tú,tomarías,1,reviewed,
ES,tomar,Condicional,Condicional,él,tomaría,1,reviewed,
ES,tomar,Condicional,Condicional,nosotros,tomaríamos,1,reviewed,
ES,tomar,Condicional,Condicional,vosotros,tomaríais,1,reviewed,
ES,tomar,Condicional,Condicional,ellos,tomarían,1,reviewed,
ES,tomar,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,tomar,Imperativo,Imperativo,tú,toma,1,reviewed,
ES,tomar,Imperativo,Imperativo,él,tome,1,reviewed,
ES,tomar,Imperativo,Imperativo,nosotros,tomemos,1,reviewed,
ES,tomar,Imperativo,Imperativo,vosotros,tomad,1,reviewed,
ES,tomar,Imperativo,Imperativo,ellos,tomen,1,reviewed,
ES,tomar,Indicativo,Futuro perfecto,yo,habré tomado,1,reviewed,
ES,tomar,Indicativo,Futuro perfecto,tú,habrás tomado,1,reviewed,
ES,tomar,Indicativo,Futuro perfecto,él,habrá tomado,1,reviewed,
ES,tomar,Indicativo,Futuro perfecto,nosotros,habremos tomado,1,reviewed,
ES,tomar,Indicativo,Futuro perfecto,vosotros,habréis tomado,1,reviewed,
ES,tomar,Indicativo,Futuro perfecto,ellos,habrán tomado,1,reviewed,
ES,tomar,Subjuntivo,Subjuntivo presente,yo,tome,1,reviewed,
ES,tomar,Subjuntivo,Subjuntivo presente,tú,tomes,1,reviewed,
ES,tomar,Subjuntivo,Subjuntivo presente,él,tome,1,reviewed,
ES,tomar,Subjuntivo,Subjuntivo presente,nosotros,tomemos,1,reviewed,
ES,tomar,Subjuntivo,Subjuntivo presente,vosotros,toméis,1,reviewed,
ES,tomar,Subjuntivo,Subjuntivo presente,ellos,tomen,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto simple,yo,tomé,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto simple,tú,tomaste,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto simple,él,tomó,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto simple,nosotros,tomamos,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto simple,vosotros,tomasteis,1,reviewed,
ES,tomar,Indicativo,Pretérito perfecto simple,ellos,tomaron,1,reviewed,
ES,tomar,Indicativo,Pretérito pluscuamperfecto,yo,había tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito pluscuamperfecto,tú,habías tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito pluscuamperfecto,él,había tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais tomado,1,reviewed,
ES,tomar,Indicativo,Pretérito pluscuamperfecto,ellos,habían tomado,1,reviewed,
ES,coger,Indicativo,Presente,yo,cojo,1,reviewed,
ES,coger,Indicativo,Presente,tú,coges,1,reviewed,
ES,coger,Indicativo,Presente,él,coge,1,reviewed,
ES,coger,Indicativo,Presente,nosotros,cogemos,1,reviewed,
ES,coger,Indicativo,Presente,vosotros,cogéis,1,reviewed,
ES,coger,Indicativo,Presente,ellos,cogen,1,reviewed,
ES,coger,Indicativo,Futuro,yo,cogeré,1,reviewed,
ES,coger,Indicativo,Futuro,tú,cogerás,1,reviewed,
ES,coger,Indicativo,Futuro,él,cogerá,1,reviewed,
ES,coger,Indicativo,Futuro,nosotros,cogeremos,1,reviewed,
ES,coger,Indicativo,Futuro,vosotros,cogeréis,1,reviewed,
ES,coger,Indicativo,Futuro,ellos,cogerán,1,reviewed,
ES,coger,Indicativo,Pretérito perfecto compuesto,yo,he cogido,1,reviewed,
ES,coger,Indicativo,Pretérito perfecto compuesto,tú,has cogido,1,reviewed,
ES,coger,Indicativo,Pretérito perfecto compuesto,él,ha cogido,1,reviewed,
ES,coger,Indicativo,Pretérito perfecto compuesto,nosotros,hemos cogido,1,reviewed,
ES,coger,Indicativo,Pretérito perfecto compuesto,vosotros,habéis cogido,1,reviewed,
ES,coger,Indicativo,Pretérito perfecto compuesto,ellos,han cogido,1,reviewed,
ES,coger,Indicativo,Pretérito imperfecto,yo,cogía,1,reviewed,
ES,coger,Indicativo,Pretérito imperfecto,tú,cogías,1,reviewed,
ES,coger,Indicativo,Pretérito imperfecto,él,cogía,1,reviewed,
ES,coger,Indicativo,Pretérito imperfecto,nosotros,cogíamos,1,reviewed,
ES,coger,Indicativo,Pretérito imperfecto,vosotros,cogíais,1,reviewed,
ES,coger,Indicativo,Pretérito imperfecto,ellos,cogían,1,reviewed,
ES,coger,Condicional,Condicional,yo,cogería,1,reviewed,
ES,coger,Condicional,Condicional,tú,cogerías,1,reviewed,
ES,coger,Condicional,Condicional,él,cogería,1,reviewed,
ES,coger,Condicional,Condicional,nosotros,cogeríamos,1,reviewed,
ES,coger,Condicional,Condicional,vosotros,cogeríais,1,reviewed,
ES,coger,Condicional,Condicional,ellos,cogerían,1,reviewed,
ES,coger,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,coger,Imperativo,Imperativo,tú,coge,1,reviewed,
ES,coger,Imperativo,Imperativo,él,coja,1,reviewed,
ES,coger,Imperativo,Imperativo,nosotros,cojamos,1,reviewed,
ES,coger,Imperativo,Imperativo,vosotros,coged,1,reviewed,
ES,coger,Imperativo,Imperativo,ellos,cojan,1,reviewed,
ES,coger,Indicativo,Futuro perfecto,yo,habré cogido,1,reviewed,
ES,coger,Indicativo,Futuro perfecto,tú,habrás cogido,1,reviewed,
ES,coger,Indicativo,Futuro perfecto,él,habrá cogido,1,reviewed,
ES,coger,Indicativo,Futuro perfecto,nosotros,habremos cogido,1,reviewed,
ES,coger,Indicativo,Futuro perfecto,vosotros,habréis cogido,1,reviewed,
ES,coger,Indicativo,Futuro perfecto,ellos,habrán cogido,1,reviewed,
